日時,燃料,弾薬,鋼材,ボーキ,高速建造材,高速修復材,開発資材,改修資材,司令部Lv,提督Exp
2015/09/25 00:19:31,13511,10670,24586,20614,729,273,634,93,104,2920256
2015/09/25 00:29:02,13476,10653,24595,20617,729,273,634,93,104,2920864
2015/09/25 09:05:11,12459,9792,24803,21159,730,273,634,93,104,2921792
2015/09/25 09:12:42,13060,8672,24132,21382,732,274,631,93,104,2921892
2015/09/25 09:47:00,12937,8563,23919,21483,732,276,630,93,104,2922628
2015/09/25 17:31:10,12787,8786,23709,21668,732,277,630,93,104,2922884
2015/09/25 18:00:32,12733,8576,24792,22208,734,278,636,93,104,2925110
2015/09/25 18:29:05,13011,8359,25238,22417,734,278,636,93,104,2926106
2015/09/25 18:36:49,13003,8330,25291,22470,735,278,637,93,104,2926286
2015/09/25 19:04:38,12927,8314,25536,22479,735,278,637,93,104,2928258
2015/09/25 19:58:56,13212,8735,25834,22517,735,278,637,93,104,2930623
2015/09/25 20:00:24,13215,8738,25837,22518,735,278,637,93,104,2930623
2015/09/26 08:11:19,10449,3241,21564,21511,736,285,623,93,104,2942621
2015/09/26 09:36:52,10046,2734,21731,21010,737,285,623,93,104,2942886
2015/09/26 10:01:09,10412,2229,20880,21128,739,287,620,93,104,2945176
2015/09/26 13:05:37,10956,3504,21242,21938,739,294,630,95,104,2951202
2015/09/26 14:00:03,12290,3668,22955,22272,739,299,637,101,104,2957708
2015/09/26 14:34:30,11519,2995,22995,22108,740,299,638,101,104,2958576
2015/09/26 15:03:20,11759,3455,23058,22188,740,299,639,101,104,2959001
2015/09/26 15:18:53,11774,3470,23073,22193,740,299,639,101,104,2959001
2015/09/26 15:47:51,11655,3522,23133,22203,740,300,639,101,104,2959341
2015/09/26 16:05:17,11642,3637,23178,22208,740,301,639,101,104,2959361
2015/09/26 17:00:09,11951,4257,23315,22247,740,302,639,101,104,2960171
2015/09/26 17:00:54,11951,4257,23315,22247,740,302,639,101,104,2960171
2015/09/26 18:05:44,11962,4487,23394,22288,740,303,639,101,104,2960551
2015/09/26 18:38:36,11635,4409,23372,22299,740,303,639,101,104,2961211
2015/09/26 19:05:55,11637,4539,23432,22309,740,304,639,101,104,2961231
2015/09/26 19:33:24,12038,5083,23509,22338,740,305,639,101,104,2961701
2015/09/26 20:05:23,11998,5188,23569,22348,740,305,639,101,104,2961881
2015/09/26 20:05:51,12001,5191,23572,22349,740,305,639,101,104,2961881
2015/09/26 20:38:25,11635,5044,23602,22359,740,305,639,101,104,2962509
2015/09/26 21:01:50,11800,5368,23676,22387,740,305,639,101,104,2962569
2015/09/27 09:17:21,11609,5764,23373,22652,740,305,639,101,104,2964487
2015/09/27 09:42:11,11675,4889,22790,22431,743,307,635,99,104,2965387
2015/09/27 11:42:59,11482,5189,22871,22571,743,311,637,99,104,2966107
2015/09/27 12:01:05,11931,5625,23014,22677,743,312,638,99,104,2968316
2015/09/27 12:46:23,12167,6179,23654,23162,743,316,640,99,104,2969116
2015/09/27 13:14:50,11988,6008,23714,23222,744,316,641,99,104,2969316
2015/09/27 14:02:59,11857,6274,23775,23258,744,316,641,99,104,2970036
2015/09/27 14:03:53,12109,6490,23775,23258,744,316,641,99,104,2970081
2015/09/27 14:18:06,12096,6605,23820,23263,744,316,641,99,104,2970101
2015/09/27 15:13:00,11955,6629,23904,23281,744,316,641,99,104,2970441
2015/09/27 16:03:17,12030,7204,24335,23468,744,317,641,99,104,2971529
2015/09/27 16:17:13,11805,7012,24305,23472,744,317,641,99,104,2971529
2015/09/27 17:34:27,12117,7637,24423,23518,744,318,641,99,104,2972134
2015/09/27 18:00:05,10746,6782,23308,23237,744,316,641,99,104,2972977
2015/09/27 18:29:21,10719,6969,23385,23226,744,316,642,99,104,2973357
2015/09/27 18:30:10,10722,6972,23388,23227,744,316,642,99,104,2973357
2015/09/27 19:00:08,10952,7312,23498,23237,744,318,642,99,104,2973582
2015/09/27 19:57:01,10188,7229,23051,23256,744,317,642,99,104,2974230
2015/09/27 20:00:39,10360,7432,23074,23277,744,317,642,99,104,2974270
2015/09/27 20:02:18,10360,7432,23074,23277,744,317,642,99,104,2974270
2015/09/27 20:29:04,10359,7559,23131,23286,744,318,642,99,104,2974290
2015/09/28 16:35:19,10572,8041,24206,23893,748,330,646,97,104,2983639
2015/09/28 17:02:34,10688,7961,24224,23882,748,330,646,97,104,2985893
2015/09/28 18:03:19,10815,8641,24638,23923,748,330,646,97,104,2986281
2015/09/28 18:35:03,11452,8916,24858,24433,748,330,648,97,104,2988947
2015/09/28 19:54:31,11481,8964,24939,24460,748,330,648,97,104,2989267
2015/09/28 20:02:45,11611,9142,24968,24483,748,330,648,97,104,2989467
2015/09/28 21:00:35,11485,8327,25451,24590,749,331,649,98,104,2992123
2015/09/29 13:20:51,9200,7602,21966,18777,752,337,637,98,104,2994810
2015/09/29 14:05:54,9800,8405,22495,18962,754,339,640,98,104,2997007
2015/09/29 16:49:13,9399,8279,22919,19021,754,341,642,98,104,2998393
2015/09/29 17:00:12,10069,9052,22983,19055,754,341,642,98,104,2998963
2015/09/29 18:01:56,9834,9016,23088,19020,754,342,642,98,104,2999383
2015/09/29 19:03:02,9737,9044,23135,19006,754,342,642,98,105,3000623
2015/09/29 20:00:57,10109,9610,23216,19020,754,344,642,98,105,3001721
2015/09/29 21:02:14,9184,9173,22508,18720,754,341,642,98,105,3005041
2015/09/29 22:05:00,6182,7839,18605,17606,754,327,642,98,105,3016925
2015/09/30 09:20:28,7194,8718,19312,18041,759,331,643,98,105,3018409
2015/09/30 10:12:22,7220,8872,19396,18059,759,331,643,98,105,3018429
2015/09/30 13:05:41,8115,9917,20340,18551,759,339,646,98,105,3023834
2015/09/30 13:26:41,8966,11009,20753,18788,760,339,647,98,105,3024497
2015/09/30 14:03:11,8641,10802,20798,18781,760,340,647,98,105,3025277
2015/09/30 15:03:59,8620,11086,20961,18856,760,340,648,98,105,3026407
2015/09/30 15:54:04,8661,11277,21039,18843,760,340,648,98,105,3027715
2015/09/30 16:07:48,8522,11110,21027,18832,760,340,648,98,105,3027905
2015/09/30 16:29:42,8644,11389,21077,18854,760,340,648,98,105,3028385
2015/09/30 17:00:06,8538,11380,21132,18850,760,340,648,98,105,3028785
2015/09/30 18:02:07,8917,11938,21268,18880,760,342,648,98,105,3030139
2015/09/30 19:00:09,8637,11843,21364,18865,760,344,648,98,105,3030939
2015/09/30 19:17:24,8793,12058,21376,18890,760,344,648,98,105,3030979
2015/09/30 19:30:23,8663,12031,21403,18875,760,344,648,98,105,3031667
2015/09/30 20:16:53,7935,11319,21406,18605,760,345,649,98,105,3032549
2015/09/30 20:37:23,8231,11649,21454,18587,760,346,649,98,105,3033039
2015/09/30 20:45:28,8240,11658,21463,18590,760,346,649,98,105,3033039
2015/09/30 21:00:29,8426,12002,21515,18620,760,347,649,98,105,3033519
2015/09/30 21:01:49,8368,11931,21515,18610,760,347,649,98,105,3033519
2015/09/30 22:00:37,8154,11907,21629,18570,760,348,649,98,105,3034509
2015/10/01 08:11:21,9198,13064,22169,18778,760,348,649,98,105,3035079
2015/10/01 09:01:14,9243,12128,22047,18575,763,353,648,96,105,3036325
2015/10/01 10:20:01,9286,12381,22328,18711,763,355,649,96,105,3037317
2015/10/01 11:03:14,9486,12745,22485,18761,763,356,650,96,105,3038575
2015/10/01 12:02:57,9662,13042,22652,18821,764,357,651,96,105,3039453
2015/10/01 13:22:01,9702,13251,22758,18792,764,358,651,96,105,3040343
2015/10/01 13:57:06,9895,13703,23147,18939,764,359,651,96,105,3041443
2015/10/01 14:02:13,9765,13670,23167,18940,764,360,651,96,105,3041751
2015/10/01 15:13:28,9105,13518,23233,19119,764,364,655,96,105,3045859
2015/10/01 16:00:05,8868,10797,13441,19100,764,362,640,96,105,3046909
2015/10/01 17:03:50,8913,10945,13552,19141,764,362,640,96,105,3047959
2015/10/01 17:57:33,9415,11715,13649,19189,764,363,640,96,105,3048124
2015/10/01 18:00:31,9418,11718,13652,19190,764,363,640,96,105,3048314
2015/10/01 19:05:22,9155,11666,13713,19211,764,365,640,96,105,3049076
2015/10/01 20:00:24,9267,12034,13834,19255,764,366,640,96,105,3049956
2015/10/01 21:01:20,9704,12632,13974,19305,764,368,640,96,105,3051116
2015/10/01 22:02:41,9503,12544,13983,19310,764,367,640,96,105,3051706
2015/10/01 23:02:24,9933,13145,14106,19355,764,368,640,96,105,3052866
2015/10/02 00:00:21,9879,12850,14528,19370,764,367,645,98,105,3056022
2015/10/02 08:12:17,10237,13617,14559,19564,764,367,645,98,105,3056502
2015/10/02 09:01:57,10489,13735,15243,20110,764,367,645,98,105,3056782
2015/10/02 10:03:25,10465,13837,15493,20166,765,367,646,98,105,3057122
2015/10/02 11:02:48,10763,14245,15739,20236,765,369,648,98,105,3061248
2015/10/02 17:47:33,11178,14249,15916,20615,768,377,654,99,105,3081596
2015/10/02 18:03:56,11041,14278,15744,20501,768,377,654,99,105,3086696
2015/10/02 19:00:32,10919,14460,16992,20430,768,378,663,106,105,3093290
2015/10/02 20:01:34,12045,14525,17787,20695,769,380,666,106,105,3096154
2015/10/02 21:13:05,12385,15052,17896,20734,769,382,666,106,105,3097219
2015/10/03 13:22:04,14194,16441,18495,21637,774,396,668,105,105,3111390
2015/10/03 14:03:44,15360,17571,19700,21821,774,399,668,105,105,3113053
2015/10/03 14:58:58,15314,16853,19895,22064,774,399,669,111,105,3116734
2015/10/03 15:06:10,15139,16788,19934,22032,774,400,669,111,105,3116994
2015/10/03 15:13:03,14950,16620,19866,21974,774,400,669,111,105,3117174
2015/10/03 16:05:36,14776,17156,20385,22881,774,396,673,115,105,3123194
2015/10/03 17:01:25,14499,17199,20239,22820,774,395,673,115,105,3124224
2015/10/03 18:01:26,14427,17227,20324,22830,774,395,673,115,105,3124244
2015/10/03 19:00:55,14668,17708,20291,22865,774,394,673,115,105,3125364
2015/10/03 20:05:45,14665,17972,20388,22887,774,395,673,115,105,3126394
2015/10/03 21:00:36,14596,18075,20299,22875,774,395,673,115,105,3127570
2015/10/03 22:10:05,14506,18208,20424,22918,774,396,673,115,105,3128600
2015/10/03 22:45:58,14456,18389,20528,22925,774,398,673,115,105,3129610
2015/10/03 23:03:17,14786,18691,20546,22931,774,398,673,115,105,3129940
2015/10/04 13:21:44,14536,17827,20225,23737,775,401,674,115,105,3131275
2015/10/04 13:28:53,14681,18133,20281,23759,775,402,674,115,105,3131335
2015/10/04 14:01:30,15140,18427,19236,23010,777,406,671,114,105,3132015
2015/10/04 14:04:57,15143,18430,19239,23011,777,406,671,114,105,3132255
2015/10/04 15:01:33,14206,17501,19497,22910,778,410,676,114,105,3134427
2015/10/04 16:00:00,13059,16658,19243,22670,778,410,676,114,105,3138729
2015/10/04 16:08:26,13369,16919,19249,22662,778,410,676,114,105,3139179
2015/10/04 17:03:44,12565,16429,19611,22596,778,410,676,114,105,3141835
2015/10/04 18:00:01,11875,15853,19581,22480,778,409,676,114,105,3144027
2015/10/04 19:05:38,11493,15170,19751,22276,778,409,676,114,105,3146687
2015/10/04 19:17:29,11286,14917,19883,22310,778,407,676,114,105,3149571
2015/10/04 20:54:16,11329,15162,19650,22363,778,406,676,114,105,3149747
2015/10/04 21:08:00,11898,15725,19639,22387,778,406,676,114,105,3149877
2015/10/04 22:13:14,12460,15819,19975,22409,778,406,676,114,105,3149997
2015/10/04 23:02:13,12562,16231,20045,22445,778,406,676,114,105,3152688
2015/10/05 12:34:45,14298,16884,20403,22707,781,412,676,112,105,3154126
2015/10/05 13:00:32,14847,16999,20636,22786,781,413,677,112,105,3157446
2015/10/05 14:01:45,15449,17744,21426,23551,782,415,679,112,105,3163651
2015/10/05 14:42:50,16961,18067,22240,23725,785,417,682,113,105,3165198
2015/10/05 15:01:24,16250,17417,21858,23421,785,415,682,113,105,3167922
2015/10/05 16:03:01,12246,14757,17758,22172,785,395,683,113,105,3184598
2015/10/05 17:02:45,11094,14535,17351,21792,785,391,683,113,105,3188688
2015/10/05 18:06:19,11452,13828,18127,21598,785,391,686,116,105,3196479
2015/10/05 19:02:28,11224,13386,18530,21616,785,391,686,116,105,3202623
2015/10/05 20:00:06,11944,13901,19244,22756,785,391,690,117,105,3208577
2015/10/05 20:39:59,12921,13675,19400,22769,785,390,690,117,105,3210173
2015/10/05 20:49:27,12866,13684,19288,22772,785,389,690,117,105,3210593
2015/10/05 21:05:25,12662,13011,19463,22642,785,388,691,117,105,3215658
2015/10/05 22:09:49,12485,13102,19593,23354,786,388,695,119,105,3218553
2015/10/06 12:52:03,13937,13767,19742,23638,789,391,694,118,105,3219747
2015/10/06 13:04:48,14919,14038,20054,23642,789,391,694,118,105,3222821
2015/10/06 14:00:42,14914,13957,20046,23566,789,391,694,118,105,3222861
2015/10/06 14:01:11,14914,13957,20046,23566,789,391,694,118,105,3222861
2015/10/06 15:15:35,15309,14615,20501,23886,789,391,697,118,105,3223301
2015/10/06 16:04:39,16273,14870,20815,23892,789,391,697,118,105,3223627
2015/10/06 17:28:26,16490,15154,20853,23940,789,391,697,118,105,3223667
2015/10/06 18:00:27,16575,15484,20840,23851,789,390,698,118,105,3224137
2015/10/06 19:07:30,18082,15342,22017,23938,789,393,703,118,105,3226139
2015/10/06 20:02:06,18750,15609,22030,23881,790,394,704,118,105,3232717
2015/10/06 21:39:21,18951,15908,22025,23934,790,394,704,118,105,3232757
2015/10/06 22:08:13,19520,15843,22323,23943,790,394,704,118,105,3232857
2015/10/06 23:24:41,20086,16560,22355,24069,790,394,704,118,105,3233037
2015/10/07 01:50:12,19873,16593,22143,24012,790,393,704,118,105,3233381
2015/10/07 13:01:41,20393,16531,22997,24686,791,393,707,119,105,3236821
2015/10/07 14:03:38,21231,17319,22271,23947,793,395,702,118,105,3236951
2015/10/07 15:30:54,21491,17629,22430,24161,793,398,704,118,105,3237501
2015/10/07 16:00:01,21823,17943,22396,24196,793,398,704,118,105,3240419
2015/10/07 17:09:21,21994,18212,22357,24239,793,398,704,118,105,3240459
2015/10/07 18:00:16,22081,18315,22425,24256,793,399,704,118,105,3240823
2015/10/07 19:09:08,22520,18415,22856,24499,794,402,707,118,105,3242340
2015/10/07 20:01:42,22719,18666,22885,24536,794,402,707,118,105,3245030
2015/10/07 21:20:13,23228,19646,23137,24582,794,402,709,118,105,3248196
2015/10/08 11:52:32,24834,20219,24750,24578,797,411,710,119,105,3259854
2015/10/08 11:58:01,25252,20560,24756,24580,797,411,710,119,105,3259944
2015/10/08 12:01:01,25255,20563,24759,24581,797,411,710,119,105,3259944
2015/10/08 12:32:54,25523,21104,24819,24712,797,411,713,119,105,3260132
2015/10/08 12:43:38,25522,21113,24811,24715,797,411,713,119,105,3260132
2015/10/08 13:53:21,25569,21182,24840,24738,797,411,713,119,105,3260132
2015/10/08 14:12:31,25713,21403,24795,24765,797,411,713,119,105,3260172
2015/10/08 15:24:23,26445,21785,24843,24839,798,411,714,119,105,3260406
2015/10/08 15:24:54,26445,21785,24843,24839,798,411,714,119,105,3260406
2015/10/08 16:41:03,26595,22003,24901,24909,798,411,714,119,105,3263322
2015/10/08 17:00:15,27007,22359,24922,24916,798,411,714,119,105,3263412
2015/10/08 18:01:30,27162,22619,24974,24956,798,411,714,119,105,3263452
2015/10/08 19:17:51,27934,22822,25009,25002,798,411,714,119,105,3263652
2015/10/08 20:00:06,27993,22834,24995,24901,798,411,715,119,105,3263962
2015/10/08 21:06:45,27937,22824,25063,24913,798,411,715,119,105,3264022
2015/10/08 22:02:38,28660,23713,25423,25101,798,411,715,119,105,3264152
2015/10/08 23:47:14,28569,23877,25958,25136,798,411,715,119,105,3264492
2015/10/09 07:38:33,28439,24501,26181,25313,798,412,715,119,105,3264792
2015/10/09 08:01:50,27762,23619,26495,25666,799,412,716,119,105,3265900
2015/10/09 19:15:26,27548,24116,26891,25791,799,413,717,119,105,3265900
2015/10/09 19:20:50,27780,23854,27331,26273,799,413,717,119,105,3266100
2015/10/09 19:37:32,27575,23553,27323,26078,799,415,717,119,105,3266200
2015/10/09 19:47:15,28014,23872,26775,25571,802,419,716,117,105,3266676
2015/10/09 19:54:40,28014,23881,26784,25574,802,419,716,117,105,3266676
2015/10/09 20:06:18,28004,24014,26866,25578,802,420,716,117,105,3266726
2015/10/09 20:09:45,27816,23727,26469,25509,802,417,715,117,105,3266370
2015/10/09 21:06:42,27440,23642,26984,25118,802,419,717,117,105,3273006
2015/10/09 21:40:47,27503,23579,27330,25269,802,419,717,117,105,3275720
2015/10/09 22:03:01,27102,23089,27090,25162,802,417,718,117,105,3279408
2015/10/09 22:17:04,26922,22990,27039,25171,802,417,718,117,105,3279458
2015/10/09 22:54:40,26748,22631,27036,25084,802,417,718,117,105,3279978
2015/10/09 23:03:19,26607,22529,27066,25087,802,417,718,117,105,3280288
2015/10/10 08:25:32,25495,20460,26528,24419,802,413,718,117,105,3289978
2015/10/10 08:34:42,25480,20449,27174,25852,802,416,718,119,105,3290268
2015/10/10 09:04:40,25295,20133,27174,25662,802,416,718,119,105,3290488
2015/10/10 09:23:12,25318,19823,26185,24688,805,418,713,117,105,3290548
2015/10/10 09:54:24,25254,19331,26563,24839,805,422,716,117,105,3293926
2015/10/10 10:02:43,25280,19357,26619,24841,805,423,716,117,105,3293926
2015/10/10 10:06:59,25455,19563,26645,24863,805,423,716,117,105,3293966
2015/10/10 13:13:18,24761,18798,26817,24180,805,420,716,117,105,3303341
2015/10/10 13:44:23,24990,19206,26723,24360,806,418,719,117,105,3303836
2015/10/10 14:03:05,24825,18978,26794,24267,806,418,719,117,105,3305476
2015/10/10 15:16:57,24148,17619,27215,23721,806,417,720,117,105,3309406
2015/10/10 16:00:57,23689,16756,27074,23316,806,415,720,117,105,3315401
2015/10/10 17:39:35,23359,15664,26836,22724,806,409,720,117,105,3321935
2015/10/10 18:04:49,23162,15313,26846,22602,806,408,720,117,105,3327665
2015/10/10 18:19:50,23314,15256,26834,22512,806,408,720,117,105,3330275
2015/10/10 18:49:17,23060,15148,26498,22502,806,407,720,117,105,3333075
2015/10/10 18:53:39,22816,14908,26270,22438,806,406,720,117,105,3333205
2015/10/10 19:22:32,22542,14612,26078,22373,806,405,720,117,105,3333465
2015/10/10 19:39:10,22501,15081,26476,22324,806,404,720,117,105,3333865
2015/10/10 20:00:32,22110,14776,26072,22191,806,401,720,117,105,3336385
2015/10/10 20:11:10,21933,14536,26081,22109,806,401,720,117,105,3336905
2015/10/10 21:02:21,21831,14131,26320,21961,806,399,720,117,105,3339990
2015/10/11 13:09:12,20202,10484,25962,20169,809,395,718,115,105,3366340
2015/10/11 13:16:59,20268,11184,26338,20191,809,395,718,115,105,3366480
2015/10/11 14:02:55,20984,10956,27114,20422,809,400,733,119,105,3370802
2015/10/11 15:41:53,20894,10734,27019,20190,810,399,735,119,105,3370967
2015/10/11 15:56:56,20900,10749,27001,20195,810,399,735,119,105,3370967
2015/10/11 16:21:41,20833,11267,27384,20203,810,399,735,119,105,3371067
2015/10/11 16:23:41,21002,11467,27404,20223,810,399,735,119,105,3371107
2015/10/11 16:24:23,21005,11470,27404,20224,810,399,735,119,105,3371107
2015/10/11 17:12:19,21376,11830,27297,20240,810,399,735,119,105,3371347
2015/10/11 18:31:25,21080,11519,27130,20216,810,399,735,119,105,3377255
2015/10/11 19:03:45,21263,12278,27665,20377,810,399,735,119,105,3377570
2015/10/11 20:01:59,21728,12686,27657,20396,810,399,735,119,105,3377660
2015/10/12 12:01:32,23757,14184,27205,20561,813,405,737,117,105,3386741
2015/10/12 12:10:34,23766,14193,27205,20564,813,405,737,117,105,3386741
2015/10/12 13:07:06,24368,14889,27598,21133,813,406,739,117,105,3390033
2015/10/12 13:14:34,24827,14728,27598,21148,813,408,739,118,105,3390033
2015/10/12 14:00:44,24811,14732,27683,21199,813,408,739,118,105,3390320
2015/10/12 15:04:18,25012,14979,27722,21290,814,408,740,118,105,3390583
2015/10/12 15:29:56,24914,15246,27986,21299,814,408,740,118,105,3390768
2015/10/12 16:03:03,25724,15639,28491,21430,816,408,742,118,105,3391130
2015/10/12 17:03:26,25093,14620,28915,21295,816,408,743,118,105,3398297
2015/10/12 18:14:09,25215,14698,29138,21338,816,408,743,118,105,3400517
2015/10/12 19:03:36,25881,15324,30465,21525,816,408,743,118,105,3409509
2015/10/12 20:01:45,25740,15042,30748,21544,816,408,743,118,105,3412037
2015/10/12 21:04:36,25514,14204,30391,22150,816,405,746,118,105,3421883
2015/10/12 21:37:31,26032,15038,31074,23341,817,405,752,121,105,3422073
2015/10/12 22:03:07,26668,15137,31504,23350,817,406,755,121,105,3422589
2015/10/12 22:20:43,26861,15394,31537,23375,817,406,755,121,105,3423841
2015/10/12 23:23:34,26979,15436,31533,23476,817,406,755,121,105,3425227
2015/10/13 13:14:54,26692,15308,31480,24109,818,406,756,121,105,3430127
2015/10/13 13:37:58,27207,15792,31499,24106,818,407,757,121,105,3430602
2015/10/13 16:45:03,27865,17689,32373,24619,818,409,761,121,105,3430960
2015/10/13 17:02:01,27621,17152,31337,23649,820,411,752,116,105,3431340
2015/10/13 17:05:31,27621,17155,31337,23650,820,411,752,116,105,3431340
2015/10/13 18:03:51,28156,17562,31756,24040,820,415,753,116,105,3435147
2015/10/13 19:04:09,28559,18039,31774,24125,821,414,755,116,105,3435237
